
==> ./c1_exps/experiment_results/CRAUNet_epoch_100_20250614_001316/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist
6,N/A,55563,59.483821868896484,292.9283447265625,90.0,294.0,30.53498931970219,30.53498931970219,278.4020080566406,214.24844360351562,327.0,231.0,51.40408021384508,51.40408021384508,457.4280090332031,260.49664306640625,508.0,280.0,54.20246490728022,54.20246490728022
7,N/A,55572,48.99369812011719,265.10467529296875,145.0,294.0,100.2604098863353,100.2604098863353,256.4745788574219,196.64511108398438,311.0,215.0,57.53193459197056,57.53193459197056,433.22564697265625,238.10545349121094,498.0,280.0,77.14188121434456,77.14188121434456
8,N/A,554602,44.73453140258789,292.58367919921875,139.0,282.0,94.85775052826028,94.85775052826028,287.91290283203125,208.2872314453125,317.0,235.0,39.49216663485503,39.49216663485503,471.8635559082031,263.7095947265625,430.0,282.0,45.68474842161046,45.68474842161046
9,N/A,554682,46.94932174682617,302.84063720703125,75.0,281.0,35.550724100533266,35.550724100533266,260.77972412109375,224.3929901123047,258.0,225.0,2.8452288472371245,2.8452288472371245,444.3661804199219,268.79107666015625,483.0,281.0,40.51703128888158,40.51703128888158
10,N/A,554732,60.06136703491211,303.97613525390625,93.0,316.0,35.06460986580531,35.06460986580531,230.7914276123047,247.5293426513672,295.0,254.0,64.53379095163498,64.53379095163498,426.0165100097656,279.5496826171875,467.0,300.0,45.80242278348826,45.80242278348826
11,N/A,554782,44.680946350097656,293.10784912109375,82.0,274.0,41.9263838574086,41.9263838574086,246.86643981933594,210.49900817871094,270.0,245.0,41.53889795462875,41.53889795462875,460.40478515625,266.5379638671875,429.0,289.0,38.610925888173085,38.610925888173085
12,N/A,554922,52.036685943603516,291.9573974609375,55.0,274.0,18.200256969804617,18.200256969804617,247.36090087890625,211.40188598632812,223.0,214.0,24.49905484013482,24.49905484013482,422.17950439453125,274.7974548339844,390.0,274.0,32.189383922186224,32.189383922186224
13,N/A,554972,63.8922119140625,272.641845703125,40.0,270.0,24.03782724926673,24.03782724926673,252.2616424560547,226.68714904785156,221.0,238.0,33.245614533585126,33.245614533585126,447.99884033203125,274.73388671875,391.0,292.0,59.55658206308812,59.55658206308812
14,N/A,555022,39.058380126953125,286.253662109375,22.0,233.0,55.91905632800961,55.91905632800961,244.436767578125,199.7781219482422,238.0,171.0,29.489189200835956,29.489189200835956,468.3494873046875,249.81951904296875,454.0,248.0,14.464385070064806,14.464385070064806
15,N/A,555632,35.77438735961914,282.6737060546875,28.0,250.0,33.58589236815852,33.58589236815852,222.54660034179688,218.65142822265625,207.0,200.0,24.281115232469386,24.281115232469386,438.3825378417969,278.93902587890625,415.0,265.0,27.222041039861082,27.222041039861082
16,N/A,555652,44.03700256347656,304.18719482421875,63.0,266.0,42.63633568120546,42.63633568120546,233.2233428955078,212.3727264404297,243.0,232.0,21.9274460783974,21.9274460783974,438.4147033691406,261.7753601074219,410.0,279.0,33.227753264180315,33.227753264180315
17,N/A,555712,73.0360107421875,285.06298828125,63.0,283.0,10.245849514114372,10.245849514114372,273.47430419921875,215.51199340820312,231.0,201.0,44.88501386752044,44.88501386752044,458.6360168457031,279.21966552734375,415.0,273.0,44.07704851088052,44.07704851088052

==> ./c3_exps/CRAUNet_wing_w_28_20250615_095347/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist
1,N/A,55472,105.1353759765625,301.7697448730469,95.0,274.0,29.56153880467648,29.56153880467648,301.89788818359375,216.19143676757812,274.0,209.0,28.80987552708922,28.80987552708922,463.8379821777344,307.6324157714844,437.0,290.0,32.11198177177607,32.11198177177607
2,N/A,55481,124.9027099609375,277.6419372558594,148.0,298.0,30.7885616072421,30.7885616072421,302.7325134277344,229.685546875,295.0,217.0,14.856475471252079,14.856475471252079,459.97088623046875,291.1839599609375,483.0,284.0,24.123626628895725,24.123626628895725
3,N/A,55483,131.82762145996094,289.5890808105469,126.0,298.0,10.232533092646614,10.232533092646614,349.1377258300781,215.84426879882812,316.0,215.0,33.14847904495924,33.14847904495924,523.2276000976562,269.4418640136719,459.0,274.0,64.38913897525197,64.38913897525197
4,N/A,55489,143.34017944335938,274.802001953125,137.0,271.0,7.392773107945564,7.392773107945564,329.4741516113281,216.7933807373047,312.0,224.0,18.901887094497535,18.901887094497535,486.2364501953125,268.2290954589844,463.0,271.0,23.401079668567846,23.401079668567846
5,N/A,55496,129.41165161132812,309.3673400878906,129.0,315.0,5.647682244478086,5.647682244478086,342.2265625,237.64736938476562,327.0,216.0,26.46614454065598,26.46614454065598,461.7225646972656,300.132080078125,481.0,315.0,24.34490818743002,24.34490818743002
6,N/A,55563,113.25021362304688,295.5276184082031,90.0,294.0,23.3003444506384,23.3003444506384,308.8060607910156,228.98431396484375,327.0,231.0,18.305256461807435,18.305256461807435,465.4754333496094,297.38720703125,508.0,280.0,45.94185169484425,45.94185169484425
7,N/A,55572,114.71485900878906,266.51898193359375,145.0,294.0,40.89494001491715,40.89494001491715,290.1955871582031,210.52720642089844,311.0,215.0,21.27979032070511,21.27979032070511,454.86431884765625,269.1935119628906,498.0,280.0,44.46872127881408,44.46872127881408
8,N/A,554602,122.7337646484375,299.0625915527344,139.0,282.0,23.573765991200133,23.573765991200133,327.6187744140625,228.70016479492188,317.0,235.0,12.346914337918204,12.346914337918204,466.2506103515625,282.7972412109375,430.0,282.0,36.25937595173457,36.25937595173457
9,N/A,554682,74.40008544921875,318.0597229003906,75.0,281.0,37.06457822398599,37.06457822398599,263.8418273925781,238.77090454101562,258.0,225.0,14.958768637907363,14.958768637907363,443.4962463378906,292.18328857421875,483.0,281.0,41.056211426906785,41.056211426906785
10,N/A,554732,84.18035888671875,315.0970153808594,93.0,316.0,8.865745912752375,8.865745912752375,263.8949279785156,261.7869873046875,295.0,254.0,32.06497585754735,32.06497585754735,427.764892578125,298.6403503417969,467.0,300.0,39.258658937858826,39.258658937858826
11,N/A,554782,78.31607055664062,307.1441345214844,82.0,274.0,33.34823817418099,33.34823817418099,273.2596740722656,209.27548217773438,270.0,245.0,35.87292361504391,35.87292361504391,476.17864990234375,312.2520751953125,429.0,289.0,52.597376431685134,52.597376431685134
12,N/A,554922,81.55374145507812,288.0501403808594,55.0,274.0,30.041764761494782,30.041764761494782,248.57530212402344,224.94290161132812,223.0,214.0,27.818036853996105,27.818036853996105,426.988037109375,279.61114501953125,390.0,274.0,37.411226091037335,37.411226091037335
13,N/A,554972,67.35797882080078,273.2588806152344,40.0,270.0,27.55139393975801,27.55139393975801,234.5845947265625,200.0308380126953,221.0,238.0,40.32615126568779,40.32615126568779,423.335205078125,280.4448547363281,391.0,292.0,34.33783437418498,34.33783437418498
14,N/A,555022,71.38337707519531,275.63720703125,22.0,233.0,65.24300234336707,65.24300234336707,256.3736572265625,203.02862548828125,238.0,171.0,36.92457353237532,36.92457353237532,432.92242431640625,260.0717468261719,454.0,248.0,24.289735859675652,24.289735859675652
15,N/A,555632,57.626564025878906,277.4919738769531,28.0,250.0,40.417099396549666,40.417099396549666,222.3934783935547,222.34918212890625,207.0,200.0,27.1375223423926,27.1375223423926,412.55078125,293.87255859375,415.0,265.0,28.976254282340886,28.976254282340886
16,N/A,555652,77.26363372802734,289.2040710449219,63.0,266.0,27.237477125921576,27.237477125921576,217.96575927734375,216.32086181640625,243.0,232.0,29.53893333788693,29.53893333788693,404.39410400390625,283.1799621582031,410.0,279.0,6.992721470431242,6.992721470431242
17,N/A,555712,79.74186706542969,289.1084899902344,63.0,283.0,17.82144109765854,17.82144109765854,236.47056579589844,210.19671630859375,231.0,201.0,10.700779457030603,10.700779457030603,416.0875244140625,299.519287109375,415.0,273.0,26.541576783240384,26.541576783240384

==> ./c3_exps/CRAUNet_wing_w_21_20250615_063134/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist
1,N/A,55472,72.7810287475586,313.64990234375,95.0,274.0,45.45104442568652,45.45104442568652,303.887451171875,234.54110717773438,274.0,209.0,39.31421998991875,39.31421998991875,463.1299743652344,297.3563232421875,437.0,290.0,27.145737270727306,27.145737270727306
2,N/A,55481,98.13719177246094,301.2584533691406,148.0,298.0,49.969162117201854,49.969162117201854,315.0240173339844,207.70452880859375,295.0,217.0,22.07639134600513,22.07639134600513,465.28863525390625,298.15924072265625,483.0,284.0,22.675461164247565,22.675461164247565
3,N/A,55483,123.05081939697266,319.4316101074219,126.0,298.0,21.63357524834534,21.63357524834534,362.1795959472656,229.05291748046875,316.0,215.0,48.270483440354894,48.270483440354894,531.7228393554688,284.2466125488281,459.0,274.0,73.44116306709145,73.44116306709145
4,N/A,55489,126.61798095703125,273.89434814453125,137.0,271.0,10.777920513267727,10.777920513267727,327.5960693359375,207.43182373046875,312.0,224.0,22.753941276834404,22.753941276834404,482.9523620605469,272.50311279296875,463.0,271.0,20.008900516108742,20.008900516108742
5,N/A,55496,71.75523376464844,303.12237548828125,129.0,315.0,58.46401650059144,58.46401650059144,338.0491943359375,233.80148315429688,327.0,216.0,20.951789851132737,20.951789851132737,475.27044677734375,258.21099853515625,481.0,315.0,57.07730255982036,57.07730255982036
6,N/A,55563,105.91172790527344,322.6041259765625,90.0,294.0,32.73192795749305,32.73192795749305,312.2720947265625,256.76226806640625,327.0,231.0,29.675000415648242,29.675000415648242,461.7833251953125,272.7193298339844,508.0,280.0,46.786634716215126,46.786634716215126
7,N/A,55572,112.80243682861328,280.8694152832031,145.0,294.0,34.77204810160624,34.77204810160624,293.27239990234375,203.86593627929688,311.0,215.0,20.934067453772556,20.934067453772556,446.9326171875,270.0863342285156,498.0,280.0,52.020749286675226,52.020749286675226
8,N/A,554602,70.7442855834961,281.5111389160156,139.0,282.0,68.25746505450356,68.25746505450356,320.8247985839844,230.3834228515625,317.0,235.0,5.995153774134922,5.995153774134922,460.6023864746094,259.71697998046875,430.0,282.0,37.85550209853497,37.85550209853497
9,N/A,554682,59.177574157714844,328.8999328613281,75.0,281.0,50.445542198041196,50.445542198041196,262.2860107421875,237.43679809570312,258.0,225.0,13.154612687397206,13.154612687397206,430.708740234375,296.8772277832031,483.0,281.0,54.64853346573711,54.64853346573711
10,N/A,554732,46.51801681518555,302.55157470703125,93.0,316.0,48.388375707952164,48.388375707952164,248.440673828125,269.4123840332031,295.0,254.0,49.04398469910432,49.04398469910432,443.7210388183594,280.0469970703125,467.0,300.0,30.659947155995702,30.659947155995702
11,N/A,554782,56.39192581176758,320.858154296875,82.0,274.0,53.39906448375066,53.39906448375066,264.0604248046875,220.56735229492188,270.0,245.0,25.14424044152519,25.14424044152519,463.553955078125,302.2610778808594,429.0,289.0,37.01124150988856,37.01124150988856
12,N/A,554922,68.35930633544922,293.6158752441406,55.0,274.0,23.73296499298102,23.73296499298102,244.19235229492188,212.12283325195312,223.0,214.0,21.275327278142004,21.275327278142004,427.7698669433594,283.48760986328125,390.0,274.0,38.9432611607824,38.9432611607824
13,N/A,554972,22.944887161254883,277.11883544921875,40.0,270.0,18.481198340350716,18.481198340350716,191.8246612548828,196.54391479492188,221.0,238.0,50.693267713011295,50.693267713011295,400.6727294921875,256.81048583984375,391.0,292.0,36.49470650185957,36.49470650185957
14,N/A,555022,81.46739959716797,280.0309143066406,22.0,233.0,75.81740245727116,75.81740245727116,259.8671569824219,183.29718017578125,238.0,171.0,25.087710034387538,25.087710034387538,455.4609375,239.37359619140625,454.0,248.0,8.749238883915961,8.749238883915961
15,N/A,555632,16.51984977722168,298.5513000488281,28.0,250.0,49.89010508676941,49.89010508676941,196.91981506347656,220.19085693359375,207.0,200.0,22.567251318389772,22.567251318389772,406.11322021484375,296.6956481933594,415.0,265.0,32.91791259097495,32.91791259097495
16,N/A,555652,29.38245391845703,316.78875732421875,63.0,266.0,60.90679169914509,60.90679169914509,225.48883056640625,216.62344360351562,243.0,232.0,23.30406706019987,23.30406706019987,418.23736572265625,280.1783142089844,410.0,279.0,8.321214960802696,8.321214960802696
17,N/A,555712,31.476102828979492,287.6545104980469,63.0,283.0,31.865664292863933,31.865664292863933,214.57559204101562,191.52471923828125,231.0,201.0,18.961595985479352,18.961595985479352,408.6775207519531,267.16668701171875,415.0,273.0,8.602399912886758,8.602399912886758

==> ./c3_exps/CRAUNet_wing_w_5_20250615_060244/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist
1,N/A,55472,99.08251190185547,294.5201110839844,95.0,274.0,20.922281479988026,20.922281479988026,311.9390869140625,230.4893798828125,274.0,209.0,43.60238254523043,43.60238254523043,478.0032958984375,284.3099365234375,437.0,290.0,41.396220804587124,41.396220804587124
2,N/A,55481,94.061767578125,267.92333984375,148.0,298.0,61.757091924335,61.757091924335,287.3445129394531,241.0289306640625,295.0,217.0,25.218960941968323,25.218960941968323,439.3722839355469,276.65277099609375,483.0,284.0,44.24205446220126,44.24205446220126
3,N/A,55483,140.29539489746094,301.308837890625,126.0,298.0,14.673333754153754,14.673333754153754,335.1263122558594,242.19912719726562,316.0,215.0,33.25068932821801,33.25068932821801,498.9454650878906,271.866943359375,459.0,274.0,40.00237632591348,40.00237632591348
4,N/A,55489,126.29679870605469,267.01397705078125,137.0,271.0,11.421335162335932,11.421335162335932,308.9222717285156,243.67529296875,312.0,224.0,19.91455660363136,19.91455660363136,450.3152770996094,268.852294921875,463.0,271.0,12.865256785711596,12.865256785711596
5,N/A,55496,94.96125030517578,302.9882507324219,129.0,315.0,36.09596378065087,36.09596378065087,330.2502136230469,263.9165954589844,327.0,216.0,48.026701000333155,48.026701000333155,467.20281982421875,282.5060119628906,481.0,315.0,35.301861698199126,35.301861698199126
6,N/A,55563,104.0528793334961,291.037109375,90.0,294.0,14.361829215580949,14.361829215580949,312.4208068847656,253.24522399902344,327.0,231.0,26.59704612655371,26.59704612655371,436.2698974609375,282.06658935546875,508.0,280.0,71.7598662333519,71.7598662333519
7,N/A,55572,93.54505157470703,245.60186767578125,145.0,294.0,70.63986785040122,70.63986785040122,248.88809204101562,240.66964721679688,311.0,215.0,67.20729051628368,67.20729051628368,402.26751708984375,264.2801818847656,498.0,280.0,97.01453997066321,97.01453997066321
8,N/A,554602,84.9570083618164,283.0242614746094,139.0,282.0,54.052697035144796,54.052697035144796,311.0822448730469,252.85455322265625,317.0,235.0,18.809702191242813,18.809702191242813,434.62628173828125,260.9360656738281,430.0,282.0,21.565987387996785,21.565987387996785
9,N/A,554682,66.6766357421875,295.7613525390625,75.0,281.0,16.946265705184654,16.946265705184654,258.10955810546875,256.3747253417969,258.0,225.0,31.374916625413764,31.374916625413764,431.78179931640625,286.40850830078125,483.0,281.0,51.50297120850896,51.50297120850896
10,N/A,554732,72.77986907958984,293.732421875,93.0,316.0,30.078210219218587,30.078210219218587,239.5118408203125,256.80078125,295.0,254.0,55.5587993459244,55.5587993459244,424.6561279296875,277.1542053222656,467.0,300.0,48.113759324793854,48.113759324793854
11,N/A,554782,68.07437133789062,298.2243957519531,82.0,274.0,27.94180529568923,27.94180529568923,252.26873779296875,239.79380798339844,270.0,245.0,18.479775289981763,18.479775289981763,445.0173645019531,288.57635498046875,429.0,289.0,16.022966039126516,16.022966039126516
12,N/A,554922,73.13521575927734,273.1437683105469,55.0,274.0,18.155417465361822,18.155417465361822,247.597900390625,247.51226806640625,223.0,214.0,41.57076875139287,41.57076875139287,401.4734191894531,274.82672119140625,390.0,274.0,11.503165469784019,11.503165469784019
13,N/A,554972,60.40770721435547,273.439208984375,40.0,270.0,20.695474678901714,20.695474678901714,236.00765991210938,227.5791778564453,221.0,238.0,18.270834414036337,18.270834414036337,431.7892761230469,258.1905517578125,391.0,292.0,52.979654935487424,52.979654935487424
14,N/A,555022,67.15385437011719,265.3337097167969,22.0,233.0,55.536828758291875,55.536828758291875,259.09912109375,234.5843048095703,238.0,171.0,66.99355736968349,66.99355736968349,434.99957275390625,247.0982666015625,454.0,248.0,19.021812706888884,19.021812706888884
15,N/A,555632,62.74547576904297,278.49957275390625,28.0,250.0,44.93855508994863,44.93855508994863,231.2018280029297,239.630126953125,207.0,200.0,46.43571299123333,46.43571299123333,421.7997741699219,274.6040954589844,415.0,265.0,11.767564673594151,11.767564673594151
16,N/A,555652,71.4019546508789,300.16607666015625,63.0,266.0,35.18399687788611,35.18399687788611,242.35562133789062,238.67800903320312,243.0,232.0,6.709025898573086,6.709025898573086,424.131591796875,269.4358215332031,410.0,279.0,17.063862296040888,17.063862296040888
17,N/A,555712,58.54161834716797,284.72857666015625,63.0,283.0,4.78175116796621,4.78175116796621,250.0775909423828,230.26722717285156,231.0,201.0,34.93601383318062,34.93601383318062,429.260009765625,280.9693603515625,415.0,273.0,16.33580677312194,16.33580677312194

==> ./c3_exps/CRAUNet_wing_w_39_20250615_114945/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist
1,N/A,55472,93.21798706054688,287.77667236328125,95.0,274.0,13.89144598382673,13.89144598382673,291.5592041015625,232.0890350341797,274.0,209.0,29.007398840466657,29.007398840466657,452.8330078125,303.61346435546875,437.0,290.0,20.880865598636092,20.880865598636092
2,N/A,55481,103.34635925292969,267.4070129394531,148.0,298.0,54.128351990941,54.128351990941,293.5661926269531,218.0406036376953,295.0,217.0,1.7716262342233189,1.7716262342233189,463.0508117675781,291.0099182128906,483.0,284.0,21.144953641094016,21.144953641094016
3,N/A,55483,130.57052612304688,290.2739562988281,126.0,298.0,8.97671768041479,8.97671768041479,344.1069641113281,221.09996032714844,316.0,215.0,28.76127513773115,28.76127513773115,503.53314208984375,279.00579833984375,459.0,274.0,44.813600183575915,44.813600183575915
4,N/A,55489,130.8071746826172,269.1351623535156,137.0,271.0,6.467511488923921,6.467511488923921,314.37579345703125,219.0786590576172,312.0,224.0,5.464795624874351,5.464795624874351,474.8206481933594,260.54473876953125,463.0,271.0,15.781007924353665,15.781007924353665
5,N/A,55496,105.32129669189453,291.2818298339844,129.0,315.0,33.51466225963434,33.51466225963434,325.962890625,246.3966827392578,327.0,216.0,30.414370245112863,30.414370245112863,483.208740234375,270.96728515625,481.0,315.0,44.08807673208198,44.08807673208198
6,N/A,55563,123.47044372558594,296.5834045410156,90.0,294.0,33.56999526675801,33.56999526675801,308.849365234375,255.54547119140625,327.0,231.0,30.527458105831037,30.527458105831037,466.3157043457031,289.4169616699219,508.0,280.0,42.734759520647955,42.734759520647955
7,N/A,55572,115.29974365234375,248.4233856201172,145.0,294.0,54.399751887752544,54.399751887752544,304.9911193847656,210.3794403076172,311.0,215.0,7.579988002563869,7.579988002563869,466.8411865234375,255.095947265625,498.0,280.0,39.88838803290682,39.88838803290682
8,N/A,554602,84.2610092163086,258.09039306640625,139.0,282.0,59.73295920792814,59.73295920792814,278.5016784667969,227.09226989746094,317.0,235.0,39.30207318003077,39.30207318003077,436.2822265625,252.4131317138672,430.0,282.0,30.246473274805975,30.246473274805975
9,N/A,554682,65.5628662109375,294.207275390625,75.0,281.0,16.232424877278007,16.232424877278007,251.1532440185547,239.29269409179688,258.0,225.0,15.848002141315556,15.848002141315556,449.5753173828125,300.2272033691406,483.0,281.0,38.56027434365592,38.56027434365592
10,N/A,554732,70.5262222290039,293.56298828125,93.0,316.0,31.756734438028147,31.756734438028147,259.604248046875,251.63876342773438,295.0,254.0,35.474423102812494,35.474423102812494,425.3999938964844,297.9873352050781,467.0,300.0,41.6486653734457,41.6486653734457
11,N/A,554782,79.37527465820312,289.19927978515625,82.0,274.0,15.424243550570969,15.424243550570969,265.0823059082031,220.99501037597656,270.0,245.0,24.503535296564184,24.503535296564184,463.1814270019531,298.1837463378906,429.0,289.0,35.393659724427614,35.393659724427614
12,N/A,554922,69.64868927001953,272.8706359863281,55.0,274.0,14.692159827777616,14.692159827777616,240.3292236328125,227.3623504638672,223.0,214.0,21.88274209589006,21.88274209589006,434.4300231933594,275.9414367675781,390.0,274.0,44.472419966592284,44.472419966592284
13,N/A,554972,56.998939514160156,253.05960083007812,40.0,270.0,23.998772231978144,23.998772231978144,240.9159393310547,191.88389587402344,221.0,238.0,50.23285477848301,50.23285477848301,418.2723693847656,263.4573059082031,391.0,292.0,39.47743048726699,39.47743048726699
14,N/A,555022,71.98745727539062,275.0174865722656,22.0,233.0,65.30095759412357,65.30095759412357,257.96893310546875,205.376220703125,238.0,171.0,39.75528693394937,39.75528693394937,471.1630859375,252.45474243164062,454.0,248.0,17.731786402680065,17.731786402680065
15,N/A,555632,37.224571228027344,274.390380859375,28.0,250.0,26.07649119046342,26.07649119046342,197.97422790527344,222.83297729492188,207.0,200.0,24.55217737913203,24.55217737913203,399.1923828125,299.847900390625,415.0,265.0,38.26561018436094,38.26561018436094
16,N/A,555652,58.88902282714844,287.5402526855469,63.0,266.0,21.929035981385866,21.929035981385866,217.63121032714844,213.043212890625,243.0,232.0,31.669153240583277,31.669153240583277,419.11724853515625,278.7890319824219,410.0,279.0,9.119689049317945,9.119689049317945
17,N/A,555712,58.63774108886719,266.6094970703125,63.0,283.0,16.961069809886762,16.961069809886762,217.6104278564453,188.9974822998047,231.0,201.0,17.98168716586287,17.98168716586287,386.5509338378906,273.3953552246094,415.0,273.0,28.451813145205747,28.451813145205747

==> ./c3_exps/CRAUNet_wing_w_2_20250615_022319/evaluation_results_generic.csv <==
image_index,study_uid,sop_uid,cmt1_pred_x,cmt1_pred_y,cmt1_orig_x,cmt1_orig_y,cmt1_pixel_dist,cmt1_mm_dist,cmtc_pred_x,cmtc_pred_y,cmtc_orig_x,cmtc_orig_y,cmtc_pixel_dist,cmtc_mm_dist,cmt2_pred_x,cmt2_pred_y,cmt2_orig_x,cmt2_orig_y,cmt2_pixel_dist,cmt2_mm_dist
1,N/A,55472,106.5425033569336,282.608154296875,95.0,274.0,14.39894802211713,14.39894802211713,259.7317810058594,231.09397888183594,274.0,209.0,26.300683947300072,26.300683947300072,426.54998779296875,303.69830322265625,437.0,290.0,17.229227095460107,17.229227095460107
2,N/A,55481,116.88174438476562,264.45758056640625,148.0,298.0,45.75412259014693,45.75412259014693,269.6739501953125,219.1019744873047,295.0,217.0,25.41312840747458,25.41312840747458,429.9693298339844,290.0830383300781,483.0,284.0,53.37841636450017,53.37841636450017
3,N/A,55483,123.3377456665039,276.1398620605469,126.0,298.0,22.02165363609501,22.02165363609501,317.8724670410156,222.71420288085938,316.0,215.0,7.938202498472113,7.938202498472113,478.37255859375,283.0752868652344,459.0,274.0,21.39291607412539,21.39291607412539
4,N/A,55489,142.22027587890625,258.1055603027344,137.0,271.0,13.911069526039688,13.911069526039688,308.5826110839844,206.9088592529297,312.0,224.0,17.42944746799145,17.42944746799145,461.4428405761719,273.317626953125,463.0,271.0,2.79215690194305,2.79215690194305
5,N/A,55496,95.3161392211914,294.3876037597656,129.0,315.0,39.49016783619168,39.49016783619168,318.3923645019531,234.9590606689453,327.0,216.0,20.821560227705938,20.821560227705938,460.52081298828125,278.73699951171875,481.0,315.0,41.64615594594579,41.64615594594579
6,N/A,55563,122.10405731201172,289.7298889160156,90.0,294.0,32.38679274893547,32.38679274893547,282.5483703613281,242.65147399902344,327.0,231.0,45.953283058814975,45.953283058814975,435.8213195800781,282.6883544921875,508.0,280.0,72.2287280591101,72.2287280591101
7,N/A,55572,108.29740142822266,252.34030151367188,145.0,294.0,55.521268176193544,55.521268176193544,257.9258117675781,214.8854522705078,311.0,215.0,53.07431184398796,53.07431184398796,423.0246887207031,276.5782470703125,498.0,280.0,75.05335232046124,75.05335232046124
8,N/A,554602,112.86335754394531,266.6722717285156,139.0,282.0,30.299559944660942,30.299559944660942,296.5340881347656,216.9842987060547,317.0,235.0,27.265711829845998,27.265711829845998,429.6318359375,273.86505126953125,430.0,282.0,8.143275484979716,8.143275484979716
9,N/A,554682,72.45541381835938,295.41094970703125,75.0,281.0,14.633878169999246,14.633878169999246,250.10269165039062,222.5753173828125,258.0,225.0,8.261147920410407,8.261147920410407,424.05584716796875,288.7637939453125,483.0,281.0,59.453256004285656,59.453256004285656
10,N/A,554732,68.54608154296875,289.7391357421875,93.0,316.0,35.8835215589327,35.8835215589327,229.35304260253906,256.64813232421875,295.0,254.0,65.7003471859215,65.7003471859215,429.0555419921875,306.07000732421875,467.0,300.0,38.426903107363664,38.426903107363664
11,N/A,554782,77.1800765991211,294.0277404785156,82.0,274.0,20.599564322215976,20.599564322215976,237.6004638671875,211.85243225097656,270.0,245.0,46.351819697801744,46.351819697801744,433.0372314453125,285.3964538574219,429.0,289.0,5.411541605190682,5.411541605190682
12,N/A,554922,70.88301849365234,264.517822265625,55.0,274.0,18.49816128851674,18.49816128851674,230.437744140625,216.0904541015625,223.0,214.0,7.725932710821458,7.725932710821458,403.8789978027344,271.2603454589844,390.0,274.0,14.146811902772058,14.146811902772058
13,N/A,554972,55.1230583190918,259.651611328125,40.0,270.0,18.324738498184427,18.324738498184427,198.3006134033203,198.50811767578125,221.0,238.0,45.55075105171662,45.55075105171662,383.68157958984375,279.2781066894531,391.0,292.0,14.676711031587727,14.676711031587727
14,N/A,555022,68.45378112792969,272.8018798828125,22.0,233.0,61.17306125483202,61.17306125483202,264.2029113769531,192.78688049316406,238.0,171.0,34.077275804440006,34.077275804440006,436.72625732421875,255.96676635742188,454.0,248.0,19.022396069445495,19.022396069445495
15,N/A,555632,57.38797378540039,270.6384582519531,28.0,250.0,35.910986650731175,35.910986650731175,198.3851318359375,228.0015106201172,207.0,200.0,29.296766894876185,29.296766894876185,386.6860656738281,299.1049499511719,415.0,265.0,44.32636335408887,44.32636335408887
16,N/A,555652,64.43573760986328,278.6526184082031,63.0,266.0,12.733816987375643,12.733816987375643,209.0452423095703,215.95826721191406,243.0,232.0,37.553465361536816,37.553465361536816,393.9384460449219,273.5995178222656,410.0,279.0,16.945168137375102,16.945168137375102
17,N/A,555712,78.43663787841797,254.966064453125,63.0,283.0,32.00298941092457,32.00298941092457,230.51255798339844,189.0782012939453,231.0,201.0,11.931759472401202,11.931759472401202,394.88177490234375,280.1830139160156,415.0,273.0,21.362084870106663,21.362084870106663

==> ./c3_exps/CRAUNet_wing_w_24_20250615_075810/evaluation_results_generic.csv <==
